User,Copilot user,Date,Repository,Insertions,Deletions,Total lines,Files changed,Unit size (DMM),Complexity (DMM),Interface (DMM),Commits,Commit hash,Copilot period,Merge commit,Default branch,Org,Diff lines
User 11,True,2024-07-06,Repo 510,18,0,18,3,1.0,1.0,0.0,1,Commit 23913,after,False,True,navikt,18
User 11,True,2024-07-06,Repo 510,5,2,7,2,1.0,1.0,0.8333333333333334,1,Commit 23914,after,False,True,navikt,3
User 11,True,2024-07-06,Repo 510,1,1,2,1,,,,1,Commit 23915,after,False,True,navikt,0
User 11,True,2024-07-06,Repo 510,6,1,7,2,,,,1,Commit 23916,after,False,True,navikt,5
User 11,True,2024-07-06,Repo 510,1,1,2,1,,,,1,Commit 23917,after,False,True,navikt,0
User 11,True,2024-07-06,Repo 510,1,1,2,1,,,,1,Commit 23918,after,False,True,navikt,0
User 11,True,2024-07-06,Repo 510,2,5,7,1,,,,1,Commit 23919,after,False,True,navikt,-3
User 11,True,2024-07-07,Repo 510,15,25,40,3,0.0,0.0,0.0555555555555555,1,Commit 23920,after,False,True,navikt,-10
User 11,True,2024-07-07,Repo 510,1,1,2,1,,,,1,Commit 23921,after,False,True,navikt,0
User 11,True,2024-07-07,Repo 510,1,1,2,1,,,,1,Commit 23922,after,False,True,navikt,0
User 11,True,2024-07-07,Repo 510,1,1,2,1,,,,1,Commit 23923,after,False,True,navikt,0
User 11,True,2024-07-07,Repo 510,27,8,35,4,1.0,1.0,0.75,1,Commit 23924,after,False,True,navikt,19
User 11,True,2024-07-07,Repo 510,4,2,6,2,,,,1,Commit 23925,after,False,True,navikt,2
User 11,True,2024-07-08,Repo 510,1,0,1,1,,,,1,Commit 23926,after,False,True,navikt,1
User 11,True,2024-07-08,Repo 510,2,2,4,1,,,,1,Commit 23927,after,False,True,navikt,0
User 11,True,2024-07-08,Repo 510,6,0,6,1,,,,1,Commit 23928,after,False,True,navikt,6
User 11,True,2024-07-08,Repo 510,1,0,1,1,0.0,1.0,0.0,1,Commit 23929,after,False,True,navikt,1
User 11,True,2024-07-08,Repo 510,20,0,20,4,1.0,1.0,1.0,1,Commit 23930,after,False,True,navikt,20
User 11,True,2024-07-08,Repo 510,25,31,56,4,,,,1,Commit 23931,after,False,True,navikt,-6
User 11,True,2024-07-09,Repo 510,19,3,22,2,,,,1,Commit 23932,after,False,True,navikt,16
User 11,True,2024-07-09,Repo 510,1,1,2,1,,,,1,Commit 23933,after,False,True,navikt,0
User 11,True,2024-07-09,Repo 510,1,1,2,1,,,,1,Commit 23934,after,False,True,navikt,0
User 11,True,2024-07-09,Repo 510,15,20,35,3,0.0,0.0,1.0,1,Commit 23935,after,False,True,navikt,-5
User 11,True,2024-07-09,Repo 510,5,5,10,1,,,,1,Commit 23936,after,False,True,navikt,0
User 11,True,2024-07-09,Repo 510,40,13,53,5,1.0,1.0,1.0,1,Commit 23937,after,False,True,navikt,27
User 11,True,2024-07-09,Repo 510,18,15,33,2,0.0,0.0,0.0,1,Commit 23938,after,False,True,navikt,3
User 11,True,2024-07-09,Repo 510,1,1,2,1,,,,1,Commit 23939,after,False,True,navikt,0
User 11,True,2024-07-09,Repo 510,1,1,2,1,,,,1,Commit 23940,after,False,True,navikt,0
User 11,True,2024-07-09,Repo 510,69,65,134,1,1.0,1.0,1.0,1,Commit 23941,after,False,True,navikt,4
User 11,True,2024-07-09,Repo 510,3,3,6,1,,,,1,Commit 23942,after,False,True,navikt,0
User 11,True,2024-07-09,Repo 510,64,65,129,1,0.0,0.0,0.0,1,Commit 23943,after,False,True,navikt,-1
User 11,True,2024-07-09,Repo 510,2,2,4,1,,,,1,Commit 23944,after,False,True,navikt,0
User 11,True,2024-07-09,Repo 510,11,9,20,2,,,,1,Commit 23945,after,False,True,navikt,2
User 11,True,2024-07-15,Repo 510,119,113,232,8,1.0,1.0,0.5714285714285714,1,Commit 23946,after,False,True,navikt,6
User 11,True,2024-07-15,Repo 510,23,17,40,2,,,,1,Commit 23947,after,False,True,navikt,6
User 11,True,2024-07-23,Repo 510,136,31,167,9,1.0,1.0,1.0,1,Commit 23948,after,False,True,navikt,105
User 11,True,2024-07-23,Repo 510,3,1,4,1,,,,1,Commit 23949,after,False,True,navikt,2
User 11,True,2024-07-23,Repo 510,3,1,4,1,,,,1,Commit 23950,after,False,True,navikt,2
User 11,True,2024-07-23,Repo 510,7,7,14,3,1.0,1.0,1.0,1,Commit 23951,after,False,True,navikt,0
User 11,True,2024-07-23,Repo 510,1,1,2,1,,,,1,Commit 23952,after,False,True,navikt,0
User 11,True,2024-07-23,Repo 510,11,10,21,4,0.0,0.0,0.0,1,Commit 23953,after,False,True,navikt,1
User 11,True,2024-07-23,Repo 510,2,6,8,2,1.0,1.0,1.0,1,Commit 23954,after,False,True,navikt,-4
User 11,True,2024-07-23,Repo 510,72,3,75,2,0.0,1.0,1.0,1,Commit 23955,after,False,True,navikt,69
User 11,True,2024-07-23,Repo 510,12,9,21,3,0.0,1.0,1.0,1,Commit 23956,after,False,True,navikt,3
User 11,True,2024-07-23,Repo 510,4,5,9,2,,,,1,Commit 23957,after,False,True,navikt,-1
User 11,True,2024-07-23,Repo 510,16,6,22,4,,,,1,Commit 23958,after,False,True,navikt,10
User 11,True,2024-07-23,Repo 510,1,1,2,1,,,,1,Commit 23959,after,False,True,navikt,0
User 11,True,2024-07-23,Repo 510,21,8,29,3,0.0,1.0,1.0,1,Commit 23960,after,False,True,navikt,13
User 11,True,2024-07-23,Repo 510,2,1,3,1,,,,1,Commit 23961,after,False,True,navikt,1
User 11,True,2024-07-23,Repo 510,11,3,14,1,1.0,1.0,1.0,1,Commit 23962,after,False,True,navikt,8
User 11,True,2024-07-23,Repo 510,3,15,18,1,0.1666666666666666,0.0,0.0,1,Commit 23963,after,False,True,navikt,-12
User 11,True,2024-07-23,Repo 510,9,20,29,3,1.0,0.0,0.0,1,Commit 23964,after,False,True,navikt,-11
User 11,True,2024-07-23,Repo 510,6,10,16,1,1.0,0.0,0.0,1,Commit 23965,after,False,True,navikt,-4
User 11,True,2024-07-24,Repo 510,567,401,968,50,0.3636363636363636,1.0,0.5757575757575758,1,Commit 23966,after,False,True,navikt,166
User 11,True,2024-07-24,Repo 510,30,17,47,5,1.0,1.0,1.0,1,Commit 23967,after,False,True,navikt,13
User 11,True,2024-07-24,Repo 510,14,0,14,3,,,,1,Commit 23968,after,False,True,navikt,14
User 11,True,2024-07-24,Repo 510,15,5,20,5,1.0,1.0,1.0,1,Commit 23969,after,False,True,navikt,10
User 11,True,2024-07-24,Repo 510,2,2,4,1,,,,1,Commit 23970,after,False,True,navikt,0
User 11,True,2024-07-24,Repo 510,23,4,27,4,1.0,1.0,1.0,1,Commit 23971,after,False,True,navikt,19
User 11,True,2024-07-24,Repo 510,4,1,5,2,,,,1,Commit 23972,after,False,True,navikt,3
User 11,True,2024-07-24,Repo 510,20,3,23,4,1.0,1.0,1.0,1,Commit 23973,after,False,True,navikt,17
User 11,True,2024-07-25,Repo 510,77,79,156,5,1.0,1.0,1.0,1,Commit 23974,after,False,True,navikt,-2
User 11,True,2024-07-25,Repo 510,12,10,22,3,,,,1,Commit 23975,after,False,True,navikt,2
User 11,True,2024-07-25,Repo 510,1,2,3,1,,,,1,Commit 23976,after,False,True,navikt,-1
User 11,True,2024-07-26,Repo 510,35,1,36,3,0.7313432835820896,1.0,1.0,1,Commit 23977,after,False,True,navikt,34
User 11,True,2024-07-26,Repo 510,1,1,2,1,,,,1,Commit 23978,after,False,True,navikt,0
User 11,True,2024-07-26,Repo 510,38,17,55,3,1.0,1.0,1.0,1,Commit 23979,after,False,True,navikt,21
User 11,True,2024-07-26,Repo 510,1,1,2,1,,,,1,Commit 23980,after,False,True,navikt,0
User 11,True,2024-07-26,Repo 510,20,6,26,1,1.0,1.0,1.0,1,Commit 23981,after,False,True,navikt,14
User 11,True,2024-07-26,Repo 510,44,40,84,6,,,,1,Commit 23982,after,False,True,navikt,4
User 11,True,2024-07-26,Repo 510,14,5,19,1,1.0,1.0,1.0,1,Commit 23983,after,False,True,navikt,9
User 11,True,2024-07-27,Repo 510,32,69,101,4,0.0,0.0,0.0,1,Commit 23984,after,False,True,navikt,-37
User 11,True,2024-07-29,Repo 510,57,101,158,8,0.1111111111111111,0.0,0.0,1,Commit 23985,after,False,True,navikt,-44
User 11,True,2024-07-29,Repo 510,35,26,61,6,0.0,0.0,0.0,1,Commit 23986,after,False,True,navikt,9
User 11,True,2024-07-29,Repo 510,3,3,6,1,,,,1,Commit 23987,after,False,True,navikt,0
User 11,True,2024-07-29,Repo 510,25,24,49,6,1.0,1.0,1.0,1,Commit 23988,after,False,True,navikt,1
User 11,True,2024-08-01,Repo 510,319,54,373,8,0.8823529411764706,1.0,0.6862745098039216,1,Commit 23989,after,False,True,navikt,265
User 11,True,2024-08-01,Repo 510,3,2,5,1,,,,1,Commit 23990,after,False,True,navikt,1
User 11,True,2024-08-01,Repo 510,19,22,41,2,,,,1,Commit 23991,after,False,True,navikt,-3
User 11,True,2024-08-01,Repo 510,6,3,9,3,,,,1,Commit 23992,after,False,True,navikt,3
User 11,True,2024-08-01,Repo 510,2,1,3,1,,,,1,Commit 23993,after,False,True,navikt,1
User 11,True,2024-08-01,Repo 510,2,3,5,1,,,,1,Commit 23994,after,False,True,navikt,-1
User 11,True,2024-08-01,Repo 510,2,1,3,1,,,,1,Commit 23995,after,False,True,navikt,1
User 11,True,2024-08-01,Repo 510,3,2,5,1,,,,1,Commit 23996,after,False,True,navikt,1
User 11,True,2024-08-01,Repo 510,1,1,2,1,,,,1,Commit 23997,after,False,True,navikt,0
User 11,True,2024-08-01,Repo 510,0,15,15,1,1.0,0.0,0.0,1,Commit 23998,after,False,True,navikt,-15
User 11,True,2024-08-01,Repo 510,1,1,2,1,,,,1,Commit 23999,after,False,True,navikt,0
User 11,True,2024-08-01,Repo 510,47,60,107,6,0.7619047619047619,0.0,0.4285714285714285,1,Commit 24000,after,False,True,navikt,-13
User 11,True,2024-08-01,Repo 510,9,6,15,3,,,,1,Commit 24001,after,False,True,navikt,3
User 11,True,2024-08-01,Repo 510,2,2,4,1,,,,1,Commit 24002,after,False,True,navikt,0
User 11,True,2024-08-02,Repo 510,61,26,87,5,0.0,0.0,0.0,1,Commit 24003,after,False,True,navikt,35
User 11,True,2024-08-02,Repo 510,26,15,41,3,1.0,1.0,1.0,1,Commit 24004,after,False,True,navikt,11
User 11,True,2024-08-02,Repo 510,1,2,3,1,0.0,0.0,1.0,1,Commit 24005,after,False,True,navikt,-1
User 11,True,2024-08-02,Repo 510,27,8,35,2,0.0,0.0,1.0,1,Commit 24006,after,False,True,navikt,19
User 11,True,2024-08-02,Repo 510,2,2,4,1,,,,1,Commit 24007,after,False,True,navikt,0
User 11,True,2024-08-02,Repo 510,135,129,264,3,,,,1,Commit 24008,after,False,True,navikt,6
User 11,True,2024-08-02,Repo 510,2,1,3,1,,,,1,Commit 24009,after,False,True,navikt,1
User 11,True,2024-08-02,Repo 510,4,4,8,2,,,,1,Commit 24010,after,False,True,navikt,0
User 11,True,2024-08-02,Repo 510,8,2,10,2,,,,1,Commit 24011,after,False,True,navikt,6
User 11,True,2024-08-02,Repo 510,12,5,17,3,,,,1,Commit 24012,after,False,True,navikt,7
User 11,True,2024-08-02,Repo 510,34,13,47,1,1.0,1.0,1.0,1,Commit 24013,after,False,True,navikt,21
User 11,True,2024-08-02,Repo 510,4,4,8,1,,,,1,Commit 24014,after,False,True,navikt,0
User 11,True,2024-08-02,Repo 510,5,0,5,1,,,,1,Commit 24015,after,False,True,navikt,5
User 11,True,2024-08-02,Repo 510,3,1,4,1,,,,1,Commit 24016,after,False,True,navikt,2
User 11,True,2024-08-02,Repo 510,14,8,22,1,,,,1,Commit 24017,after,False,True,navikt,6
User 11,True,2024-08-02,Repo 510,57,25,82,4,1.0,1.0,1.0,1,Commit 24018,after,False,True,navikt,32
User 11,True,2024-08-02,Repo 510,1,1,2,1,,,,1,Commit 24019,after,False,True,navikt,0
User 11,True,2024-08-02,Repo 510,1,1,2,1,,,,1,Commit 24020,after,False,True,navikt,0
User 11,True,2024-08-03,Repo 510,31,24,55,4,1.0,1.0,1.0,1,Commit 24021,after,False,True,navikt,7
User 11,True,2024-08-03,Repo 510,0,0,0,1,,,,1,Commit 24022,after,False,True,navikt,0
User 11,True,2024-08-03,Repo 510,7,9,16,3,,,,1,Commit 24023,after,False,True,navikt,-2
User 11,True,2024-08-04,Repo 510,23,39,62,2,0.0,0.0,0.0,1,Commit 24024,after,False,True,navikt,-16
User 11,True,2024-08-04,Repo 510,4,62,66,2,1.0,0.0,0.0,1,Commit 24025,after,False,True,navikt,-58
User 11,True,2024-08-04,Repo 510,162,154,316,3,0.0,,,1,Commit 24026,after,False,True,navikt,8
User 11,True,2024-08-04,Repo 510,13,18,31,1,0.0,0.0,0.0,1,Commit 24027,after,False,True,navikt,-5
User 11,True,2024-08-04,Repo 510,2,2,4,2,,,,1,Commit 24028,after,False,True,navikt,0
User 11,True,2024-08-05,Repo 510,85,105,190,7,1.0,0.0,0.0,1,Commit 24029,after,False,True,navikt,-20
User 11,True,2024-08-05,Repo 510,98,91,189,6,,,1.0,1,Commit 24030,after,False,True,navikt,7
User 11,True,2024-08-05,Repo 510,1,1,2,1,,,,1,Commit 24031,after,False,True,navikt,0
User 11,True,2024-08-05,Repo 510,10,11,21,2,,,,1,Commit 24032,after,False,True,navikt,-1
User 11,True,2024-08-05,Repo 510,9,8,17,2,,,,1,Commit 24033,after,False,True,navikt,1
User 11,True,2024-08-05,Repo 510,8,8,16,1,,,,1,Commit 24034,after,False,True,navikt,0
User 11,True,2024-08-05,Repo 510,5,4,9,1,,,,1,Commit 24035,after,False,True,navikt,1
User 11,True,2024-08-05,Repo 510,6,0,6,3,1.0,1.0,1.0,1,Commit 24036,after,False,True,navikt,6
User 11,True,2024-08-05,Repo 510,24,12,36,4,0.0,1.0,1.0,1,Commit 24037,after,False,True,navikt,12
User 11,True,2024-08-05,Repo 510,2,2,4,1,,,,1,Commit 24038,after,False,True,navikt,0
User 11,True,2024-08-06,Repo 510,30,25,55,2,1.0,1.0,1.0,1,Commit 24039,after,False,True,navikt,5
User 11,True,2024-08-06,Repo 510,9,4,13,2,,,,1,Commit 24040,after,False,True,navikt,5
User 11,True,2024-08-06,Repo 510,1,1,2,1,,,,1,Commit 24041,after,False,True,navikt,0
User 11,True,2024-08-06,Repo 510,58,4,62,2,,,,1,Commit 24042,after,False,True,navikt,54
User 11,True,2024-08-06,Repo 510,7,6,13,2,,,,1,Commit 24043,after,False,True,navikt,1
User 11,True,2024-08-06,Repo 510,1,2,3,1,,,,1,Commit 24044,after,False,True,navikt,-1
User 11,True,2024-08-06,Repo 510,24,6,30,1,,,,1,Commit 24045,after,False,True,navikt,18
User 11,True,2024-08-06,Repo 510,2,6,8,1,,,,1,Commit 24046,after,False,True,navikt,-4
User 11,True,2024-08-06,Repo 510,2,1,3,1,,,,1,Commit 24047,after,False,True,navikt,1
User 11,True,2024-08-06,Repo 510,78,57,135,2,,,,1,Commit 24048,after,False,True,navikt,21
User 11,True,2024-08-06,Repo 510,3,3,6,1,,,,1,Commit 24049,after,False,True,navikt,0
User 11,True,2024-08-06,Repo 510,3,3,6,1,,,,1,Commit 24050,after,False,True,navikt,0
User 11,True,2024-08-06,Repo 510,11,5,16,2,0.0,0.0,0.0,1,Commit 24051,after,False,True,navikt,6
User 11,True,2024-08-06,Repo 510,1,1,2,1,,,,1,Commit 24052,after,False,True,navikt,0
User 11,True,2024-08-06,Repo 510,1,1,2,1,,,,1,Commit 24053,after,False,True,navikt,0
User 11,True,2024-08-06,Repo 510,1,1,2,1,,,,1,Commit 24054,after,False,True,navikt,0
User 11,True,2024-08-07,Repo 510,11,14,25,1,1.0,1.0,1.0,1,Commit 24055,after,False,True,navikt,-3
User 11,True,2024-08-07,Repo 510,1,1,2,1,,,,1,Commit 24056,after,False,True,navikt,0
User 11,True,2024-08-07,Repo 510,8,6,14,1,0.0,0.0,0.0,1,Commit 24057,after,False,True,navikt,2
User 11,True,2024-08-07,Repo 510,4,0,4,2,1.0,1.0,1.0,1,Commit 24058,after,False,True,navikt,4
User 11,True,2024-08-07,Repo 510,4,0,4,1,,,,1,Commit 24059,after,False,True,navikt,4
User 11,True,2024-08-07,Repo 510,22,24,46,2,1.0,1.0,1.0,1,Commit 24060,after,False,True,navikt,-2
User 11,True,2024-08-07,Repo 510,15,3,18,1,1.0,1.0,1.0,1,Commit 24061,after,False,True,navikt,12
User 11,True,2024-08-07,Repo 510,1,1,2,1,0.0,0.0,0.0,1,Commit 24062,after,False,True,navikt,0
User 11,True,2024-08-07,Repo 510,0,11,11,1,0.0,0.0,0.0,1,Commit 24063,after,False,True,navikt,-11
User 11,True,2024-08-07,Repo 510,6,10,16,3,,,,1,Commit 24064,after,False,True,navikt,-4
User 11,True,2024-08-07,Repo 510,5,113,118,3,0.4222222222222222,0.0,0.0,1,Commit 24065,after,False,True,navikt,-108
User 11,True,2024-08-08,Repo 510,1,1,2,1,,,,1,Commit 24066,after,False,True,navikt,0
User 11,True,2024-08-08,Repo 510,37,17,54,6,1.0,1.0,1.0,1,Commit 24067,after,False,True,navikt,20
User 11,True,2024-08-08,Repo 510,2,2,4,1,,,,1,Commit 24068,after,False,True,navikt,0
User 11,True,2024-08-08,Repo 510,1,1,2,1,,,,1,Commit 24069,after,False,True,navikt,0
User 11,True,2024-08-08,Repo 510,2,2,4,2,,,,1,Commit 24070,after,False,True,navikt,0
User 11,True,2024-08-08,Repo 510,8,2,10,2,,,,1,Commit 24071,after,False,True,navikt,6
User 11,True,2024-08-08,Repo 510,9,0,9,3,,,,1,Commit 24072,after,False,True,navikt,9
User 11,True,2024-08-08,Repo 510,3,2,5,2,1.0,1.0,1.0,1,Commit 24073,after,False,True,navikt,1
User 11,True,2024-08-08,Repo 510,7,4,11,1,0.0,0.0,0.0,1,Commit 24074,after,False,True,navikt,3
User 11,True,2024-08-08,Repo 510,1,1,2,1,,,,1,Commit 24075,after,False,True,navikt,0
User 11,True,2024-08-08,Repo 510,1,1,2,1,,,,1,Commit 24076,after,False,True,navikt,0
User 11,True,2024-08-08,Repo 510,3,3,6,2,,,,1,Commit 24077,after,False,True,navikt,0
User 11,True,2024-08-08,Repo 510,2,1,3,1,,,,1,Commit 24078,after,False,True,navikt,1
User 11,True,2024-08-08,Repo 510,1,1,2,1,,,,1,Commit 24079,after,False,True,navikt,0
User 11,True,2024-08-08,Repo 510,5,10,15,4,,,,1,Commit 24080,after,False,True,navikt,-5
User 11,True,2024-08-09,Repo 510,26,23,49,7,1.0,1.0,1.0,1,Commit 24081,after,False,True,navikt,3
User 11,True,2024-08-09,Repo 510,36,24,60,7,0.0,1.0,1.0,1,Commit 24082,after,False,True,navikt,12
User 11,True,2024-08-09,Repo 510,2,0,2,1,,,,1,Commit 24083,after,False,True,navikt,2
User 11,True,2024-08-09,Repo 510,1,1,2,1,,,,1,Commit 24084,after,False,True,navikt,0
User 11,True,2024-08-09,Repo 510,1,1,2,1,,,,1,Commit 24085,after,False,True,navikt,0
User 11,True,2024-08-09,Repo 510,3,3,6,2,,,,1,Commit 24086,after,False,True,navikt,0
User 11,True,2024-08-09,Repo 510,2,3,5,1,,,,1,Commit 24087,after,False,True,navikt,-1
User 11,True,2024-08-09,Repo 510,3,2,5,2,,,,1,Commit 24088,after,False,True,navikt,1
User 11,True,2024-08-09,Repo 510,5,1,6,2,,,,1,Commit 24089,after,False,True,navikt,4
User 11,True,2024-08-09,Repo 510,7,2,9,3,,,,1,Commit 24090,after,False,True,navikt,5
User 11,True,2024-08-09,Repo 510,13,28,41,5,,,,1,Commit 24091,after,False,True,navikt,-15
User 11,True,2024-08-09,Repo 510,4,2,6,1,,,,1,Commit 24092,after,False,True,navikt,2
User 11,True,2024-08-09,Repo 510,3,1,4,1,,,,1,Commit 24093,after,False,True,navikt,2
User 11,True,2024-08-09,Repo 510,9,6,15,1,1.0,1.0,1.0,1,Commit 24094,after,False,True,navikt,3
User 11,True,2024-08-10,Repo 510,37,27,64,3,1.0,1.0,1.0,1,Commit 24095,after,False,True,navikt,10
User 11,True,2024-08-10,Repo 510,1,1,2,1,,,,1,Commit 24096,after,False,True,navikt,0
User 11,True,2024-08-10,Repo 510,1,1,2,1,,,,1,Commit 24097,after,False,True,navikt,0
User 11,True,2024-08-14,Repo 510,115,40,155,7,0.0,1.0,1.0,1,Commit 24098,after,False,True,navikt,75
User 11,True,2024-08-14,Repo 510,1,2,3,1,,,,1,Commit 24099,after,False,True,navikt,-1
User 11,True,2024-08-14,Repo 510,1,1,2,1,,,,1,Commit 24100,after,False,True,navikt,0
User 11,True,2024-08-14,Repo 510,1,1,2,1,,,,1,Commit 24101,after,False,True,navikt,0
User 11,True,2024-08-14,Repo 510,7,7,14,1,,,,1,Commit 24102,after,False,True,navikt,0
User 11,True,2024-08-14,Repo 510,36,10,46,2,0.0,0.0,0.0,1,Commit 24103,after,False,True,navikt,26
User 11,True,2024-08-14,Repo 510,22,26,48,6,0.0,0.0,0.0,1,Commit 24104,after,False,True,navikt,-4
User 11,True,2024-08-14,Repo 510,12,8,20,3,1.0,1.0,1.0,1,Commit 24105,after,False,True,navikt,4
User 11,True,2024-08-14,Repo 510,34,34,68,6,0.0,0.0,0.0,1,Commit 24106,after,False,True,navikt,0
User 11,True,2024-08-14,Repo 510,24,38,62,10,0.0,0.0,0.0,1,Commit 24107,after,False,True,navikt,-14
User 11,True,2024-08-14,Repo 510,2,17,19,2,0.0,0.0,0.0,1,Commit 24108,after,False,True,navikt,-15
User 11,True,2024-08-14,Repo 510,2,1,3,1,,,,1,Commit 24109,after,False,True,navikt,1
User 11,True,2024-08-14,Repo 510,3,4,7,1,,,,1,Commit 24110,after,False,True,navikt,-1
User 11,True,2024-08-14,Repo 510,9,6,15,1,1.0,1.0,1.0,1,Commit 24111,after,False,True,navikt,3
User 11,True,2024-08-14,Repo 510,12,6,18,1,1.0,1.0,1.0,1,Commit 24112,after,False,True,navikt,6
User 11,True,2024-08-15,Repo 510,17,6,23,2,0.0,0.0,0.6,1,Commit 24113,after,False,True,navikt,11
User 11,True,2024-08-15,Repo 510,6,2,8,1,1.0,1.0,1.0,1,Commit 24114,after,False,True,navikt,4
User 11,True,2024-08-15,Repo 510,4,4,8,1,0.0,0.0,0.0,1,Commit 24115,after,False,True,navikt,0
User 11,True,2024-08-15,Repo 510,1,1,2,1,,,,1,Commit 24116,after,False,True,navikt,0
User 11,True,2024-08-15,Repo 510,4,2,6,1,,,,1,Commit 24117,after,False,True,navikt,2
User 11,True,2024-08-15,Repo 510,2,2,4,1,,,,1,Commit 24118,after,False,True,navikt,0
User 11,True,2024-08-15,Repo 510,10,9,19,2,1.0,1.0,0.5714285714285714,1,Commit 24119,after,False,True,navikt,1
User 11,True,2024-08-15,Repo 510,1,1,2,1,,,,1,Commit 24120,after,False,True,navikt,0
User 11,True,2024-08-15,Repo 510,1,1,2,1,0.0,0.0,0.0,1,Commit 24121,after,False,True,navikt,0
User 11,True,2024-08-16,Repo 510,14,1,15,3,1.0,1.0,1.0,1,Commit 24122,after,False,True,navikt,13
User 11,True,2024-08-16,Repo 510,0,1,1,1,,,,1,Commit 24123,after,False,True,navikt,-1
User 11,True,2024-08-16,Repo 510,1,3,4,1,,,,1,Commit 24124,after,False,True,navikt,-2
User 11,True,2024-08-16,Repo 510,18,18,36,3,,,,1,Commit 24125,after,False,True,navikt,0
User 11,True,2024-08-16,Repo 510,90,41,131,3,0.0,0.0,1.0,1,Commit 24126,after,False,True,navikt,49
User 11,True,2024-08-16,Repo 510,1,2,3,1,,,,1,Commit 24127,after,False,True,navikt,-1
User 11,True,2024-08-16,Repo 510,2,3,5,1,0.0,0.0,0.0,1,Commit 24128,after,False,True,navikt,-1
User 11,True,2024-08-16,Repo 510,6,6,12,2,,,,1,Commit 24129,after,False,True,navikt,0
User 11,True,2024-08-16,Repo 510,12,9,21,1,1.0,1.0,1.0,1,Commit 24130,after,False,True,navikt,3
User 11,True,2024-08-16,Repo 510,1,1,2,1,,,,1,Commit 24131,after,False,True,navikt,0
User 11,True,2024-08-20,Repo 510,1,1,2,1,,,,1,Commit 24132,after,False,True,navikt,0
User 11,True,2024-08-20,Repo 510,48,34,82,3,,,,1,Commit 24133,after,False,True,navikt,14
User 11,True,2024-08-20,Repo 510,7,7,14,1,1.0,1.0,1.0,1,Commit 24134,after,False,True,navikt,0
User 11,True,2024-08-20,Repo 510,62,56,118,4,0.0,0.0,0.0,1,Commit 24135,after,False,True,navikt,6
User 11,True,2024-08-20,Repo 510,17,17,34,1,,,,1,Commit 24136,after,False,True,navikt,0
User 11,True,2024-08-20,Repo 510,1,1,2,1,,,,1,Commit 24137,after,False,True,navikt,0
User 11,True,2024-08-20,Repo 510,17,26,43,1,0.0,0.0,0.0,1,Commit 24138,after,False,True,navikt,-9
User 11,True,2024-08-20,Repo 510,23,2,25,5,0.0,1.0,1.0,1,Commit 24139,after,False,True,navikt,21
User 11,True,2024-08-20,Repo 510,1,1,2,1,,,,1,Commit 24140,after,False,True,navikt,0
User 11,True,2024-08-20,Repo 510,1,1,2,1,,,,1,Commit 24141,after,False,True,navikt,0
User 11,True,2024-08-20,Repo 510,1,1,2,1,,,,1,Commit 24142,after,False,True,navikt,0
User 11,True,2024-08-20,Repo 510,48,10,58,2,,,,1,Commit 24143,after,False,True,navikt,38
User 11,True,2024-08-20,Repo 510,5,3,8,1,,,,1,Commit 24144,after,False,True,navikt,2
User 11,True,2024-08-20,Repo 510,2,1,3,1,,,,1,Commit 24145,after,False,True,navikt,1
User 11,True,2024-08-20,Repo 510,3,2,5,1,,,,1,Commit 24146,after,False,True,navikt,1
User 11,True,2024-08-20,Repo 510,2,1,3,1,,,,1,Commit 24147,after,False,True,navikt,1
User 11,True,2024-08-20,Repo 510,2,1,3,1,,,,1,Commit 24148,after,False,True,navikt,1
User 11,True,2024-08-20,Repo 510,1,3,4,1,,,,1,Commit 24149,after,False,True,navikt,-2
User 11,True,2024-08-20,Repo 510,7,10,17,1,,,,1,Commit 24150,after,False,True,navikt,-3
User 11,True,2024-08-22,Repo 510,72,77,149,5,,,,1,Commit 24151,after,False,True,navikt,-5
User 11,True,2024-08-22,Repo 510,110,89,199,6,0.2413793103448276,1.0,1.0,1,Commit 24152,after,False,True,navikt,21
User 11,True,2024-08-22,Repo 510,12,10,22,2,1.0,1.0,1.0,1,Commit 24153,after,False,True,navikt,2
User 11,True,2024-08-22,Repo 510,3,2,5,1,,,,1,Commit 24154,after,False,True,navikt,1
User 11,True,2024-08-22,Repo 510,3,3,6,1,,,,1,Commit 24155,after,False,True,navikt,0
User 11,True,2024-08-22,Repo 510,8,5,13,3,,,,1,Commit 24156,after,False,True,navikt,3
User 11,True,2024-08-22,Repo 510,10,17,27,1,0.0,0.0,0.0,1,Commit 24157,after,False,True,navikt,-7
